app_id,app_name,monetization_type,installs,content_rating,release_date,app_size_mb,average_rating,editor_choice,total_revenue,avg_revenue_per_month,avg_arpu,avg_ltv,avg_conversion_rate,total_ad_revenue,total_ad_impressions,total_sub_users,n_months,n_users,n_sessions,avg_session_duration,avg_daily_usage,avg_clicks,avg_scrolls,avg_screen_views,avg_retention_days,uninstall_rate,notif_click_rate,n_reviews,avg_review_rating,positive_rate,negative_rate,avg_helpful_votes,n_crashes,severe_crash_rate,crash_resolved_rate,has_crash_data,installs_num,size_tier
APP_052637,GuidePad,Freemium,116,Everyone 10+,2023-03-17,2250.6,4.5,f,36.79,18.3950000000000000,0.15860000000000000000,1.38500000000000000000,8.4500000000000000,10.46,59,0,2,15,15,18.4273333333333333,45.4446666666666667,206.2000000000000000,84.6000000000000000,295.0666666666666667,14.2666666666666667,0.13333333333333333333,0.40000000000000000000,19,4.5157894736842105,0.42105263157894736842,0.00000000000000000000,2.0526315789473684,6,0.50000000000000000000,0.33333333333333333333,1,116,Long-tail
APP_053411,AllPlayer,Free,12598697,Everyone,2018-07-13,621.3,3.7,f,44917.15,14972.383333333333,0.00116666666666666667,0.01000000000000000000,0.00000000000000000000,0.0,0,0,3,20,20,33.6270000000000000,82.4835000000000000,190.7500000000000000,150.5500000000000000,344.5000000000000000,11.2500000000000000,0.10000000000000000000,0.10000000000000000000,13,3.6461538461538462,0.23076923076923076923,0.23076923076923076923,2.0000000000000000,1,0.00000000000000000000,1.00000000000000000000,1,12598697,Top
APP_054307,OneMap,Free with Ads,77,Everyone,2023-11-14,2364.1,4.0,f,0.85,0.42500000000000000000,0.00550000000000000000,0.05500000000000000000,0.00000000000000000000,0.28,28,0,2,16,16,23.3281250000000000,51.0656250000000000,199.0625000000000000,109.6250000000000000,312.8125000000000000,12.6250000000000000,0.25000000000000000000,0.18750000000000000000,16,3.8437500000000000,0.31250000000000000000,0.12500000000000000000,3.1250000000000000,2,1.00000000000000000000,1.00000000000000000000,1,77,Long-tail
APP_054463,SmartPlayer,Free,268,Teen,2022-07-06,1528.3,3.8,f,0.08,0.08000000000000000000,0.00030000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0,0,1,25,25,32.0288000000000000,86.5944000000000000,368.9200000000000000,153.3200000000000000,526.7200000000000000,11.4800000000000000,0.32000000000000000000,0.16000000000000000000,19,3.8000000000000000,0.21052631578947368421,0.10526315789473684211,3.5789473684210526,1,0.00000000000000000000,0.00000000000000000000,1,268,Long-tail
APP_055534,SuperRecorder,Free,2963,Everyone,2021-11-23,3547.2,3.3,f,36.89,18.4450000000000000,0.00416666666666666667,0.02333333333333333333,0.00000000000000000000,0.0,0,0,2,17,17,12.2547058823529412,31.9170588235294118,94.2941176470588235,62.1176470588235294,160.5294117647058824,11.3529411764705882,0.17647058823529411765,0.11764705882352941176,16,3.3500000000000000,0.12500000000000000000,0.12500000000000000000,1.5625000000000000,4,0.50000000000000000000,0.75000000000000000000,1,2963,Long-tail
APP_061581,TopRecorder,Freemium,227227,Everyone,2025-02-22,3898.3,4.6,f,42036.46,42036.460000000000,0.18500000000000000000,1.97000000000000000000,7.6800000000000000,14971.58,99296,0,1,20,20,13.2725000000000000,30.8625000000000000,110.2000000000000000,54.8500000000000000,170.2500000000000000,19.1500000000000000,0.15000000000000000000,0.35000000000000000000,16,4.6312500000000000,0.56250000000000000000,0.00000000000000000000,1.8750000000000000,1,1.00000000000000000000,1.00000000000000000000,1,227227,Top
APP_062155,BestRecorder,Freemium,34278,Teen,2020-06-04,1651.9,4.9,f,9724.93,4862.4650000000000000,0.14185000000000000000,1.21000000000000000000,4.2650000000000000,1606.78,9961,0,2,20,20,15.7545000000000000,40.7055000000000000,145.7000000000000000,64.2000000000000000,214.6000000000000000,14.6500000000000000,0.05000000000000000000,0.15000000000000000000,12,4.6750000000000000,0.41666666666666666667,0.00000000000000000000,2.1666666666666667,2,0.50000000000000000000,0.50000000000000000000,1,34278,Mid
APP_062471,MyWidget,Free with Ads,1652,Teen,2020-03-01,1179.7,2.4,f,27.57,27.5700000000000000,0.01670000000000000000,0.13000000000000000000,0.00000000000000000000,6.67,75,0,1,25,25,11.0660000000000000,28.5876000000000000,104.3200000000000000,50.8400000000000000,159.6400000000000000,10.4400000000000000,0.24000000000000000000,0.28000000000000000000,17,2.7529411764705882,0.00000000000000000000,0.58823529411764705882,3.2352941176470588,2,1.00000000000000000000,0.50000000000000000000,1,1652,Long-tail
APP_062876,CalendarBase,Paid,57400,Everyone,2018-04-06,2740.7,1.9,f,524541.57,174847.190000000000,3.0461000000000000,19.9366666666666667,0.00000000000000000000,0.0,0,0,3,20,20,17.5075000000000000,45.9105000000000000,129.2000000000000000,80.5000000000000000,215.4500000000000000,13.4500000000000000,0.30000000000000000000,0.30000000000000000000,16,2.4750000000000000,0.00000000000000000000,0.56250000000000000000,2.2500000000000000,1,0.00000000000000000000,0.00000000000000000000,1,57400,Mid
APP_063570,CalcBox,Free,346040,Teen,2019-05-27,779.8,3.0,f,742.23,371.1150000000000000,0.00110000000000000000,0.00500000000000000000,0.00000000000000000000,0.0,0,0,2,20,20,20.2780000000000000,51.2445000000000000,186.3000000000000000,78.1000000000000000,270.0000000000000000,12.5500000000000000,0.20000000000000000000,0.30000000000000000000,15,3.2866666666666667,0.06666666666666666667,0.20000000000000000000,2.4000000000000000,1,0.00000000000000000000,0.00000000000000000000,1,346040,Top
APP_063995,UltraRecorder,Free,7904,Teen,2018-10-31,2470.6,4.5,f,2.7,2.7000000000000000,0.00030000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0,0,1,24,24,12.2908333333333333,35.3637500000000000,84.1250000000000000,64.3333333333333333,153.5000000000000000,20.7083333333333333,0.20833333333333333333,0.25000000000000000000,19,4.3894736842105263,0.52631578947368421053,0.00000000000000000000,2.3684210526315789,1,0.00000000000000000000,0.00000000000000000000,1,7904,Mid
APP_064693,CalcLab,Subscription,128026,Everyone 10+,2023-06-09,2630.3,4.5,f,634678.82,317339.410000000000,2.4787000000000000,25.9100000000000000,9.8250000000000000,0.0,0,2130,2,20,20,20.5665000000000000,51.4405000000000000,152.4500000000000000,108.7500000000000000,266.5500000000000000,8.3000000000000000,0.30000000000000000000,0.25000000000000000000,9,4.2222222222222222,0.55555555555555555556,0.00000000000000000000,3.3333333333333333,1,0.00000000000000000000,0.00000000000000000000,1,128026,Top
APP_066274,HelperDeck,Free,6647,Teen,2019-08-23,1230.8,2.6,f,23.66,23.6600000000000000,0.00360000000000000000,0.02000000000000000000,0.00000000000000000000,0.0,0,0,1,21,21,20.1028571428571429,53.8700000000000000,209.5238095238095238,88.9523809523809524,302.2380952380952381,15.6190476190476190,0.23809523809523809524,0.14285714285714285714,16,2.5812500000000000,0.00000000000000000000,0.56250000000000000000,2.3125000000000000,3,0.00000000000000000000,0.33333333333333333333,1,6647,Mid
APP_071760,RecorderWave,Freemium,51732,Everyone,2020-08-03,2827.9,4.0,f,30970.10,15485.050000000000,0.29935000000000000000,2.1250000000000000,5.7700000000000000,2374.39,41849,0,2,20,20,18.7400000000000000,45.1565000000000000,150.5500000000000000,68.2500000000000000,223.1500000000000000,12.5500000000000000,0.30000000000000000000,0.20000000000000000000,16,3.8687500000000000,0.37500000000000000000,0.06250000000000000000,2.8750000000000000,4,0.75000000000000000000,0.75000000000000000000,1,51732,Mid
APP_072622,OneTool,Freemium,7387,Everyone,2018-06-29,2001.0,3.1,f,8067.33,2689.1100000000000000,0.36403333333333333333,2.3700000000000000,9.3200000000000000,3788.02,2044,0,3,20,20,21.8540000000000000,61.5600000000000000,192.6500000000000000,80.5000000000000000,277.6500000000000000,9.5500000000000000,0.30000000000000000000,0.15000000000000000000,16,3.1125000000000000,0.18750000000000000000,0.56250000000000000000,3.8750000000000000,1,0.00000000000000000000,1.00000000000000000000,1,7387,Mid
APP_074208,CameraFlow,Free,3108,Everyone 10+,2018-03-25,2417.0,3.6,f,18.3,9.1500000000000000,0.00290000000000000000,0.02500000000000000000,0.00000000000000000000,0.0,0,0,2,24,24,16.6604166666666667,41.7954166666666667,140.3333333333333333,73.4166666666666667,217.6666666666666667,18.4166666666666667,0.29166666666666666667,0.25000000000000000000,16,3.7937500000000000,0.31250000000000000000,0.06250000000000000000,2.7500000000000000,2,0.00000000000000000000,0.00000000000000000000,1,3108,Long-tail
APP_075486,OneWidget,Freemium,2487,Everyone,2018-07-03,2025.8,3.7,f,3263.87,815.9675000000000000,0.32810000000000000000,2.9700000000000000,5.1900000000000000,1163.99,1714,0,4,20,20,26.0880000000000000,62.6220000000000000,253.0500000000000000,124.2000000000000000,382.1000000000000000,20.0000000000000000,0.05000000000000000000,0.20000000000000000000,15,4.1933333333333333,0.53333333333333333333,0.06666666666666666667,2.4000000000000000,0,0,0,0,2487,Long-tail
APP_079185,ProBrowser,Free,6134960,Everyone,2023-11-13,3944.0,2.6,f,25748.35,25748.350000000000,0.00420000000000000000,0.02000000000000000000,0.00000000000000000000,0.0,0,0,1,20,20,15.2945000000000000,38.7280000000000000,157.3500000000000000,84.0000000000000000,245.3000000000000000,18.2500000000000000,0.30000000000000000000,0.25000000000000000000,14,2.8428571428571429,0.00000000000000000000,0.50000000000000000000,3.1428571428571429,2,0.50000000000000000000,0.50000000000000000000,1,6134960,Top
APP_080421,EasyCalendar,Freemium,450591,Everyone,2018-01-17,2909.8,3.8,f,275603.20,137801.600000000000,0.30585000000000000000,3.1850000000000000,13.9000000000000000,68760.84,176789,0,2,16,16,18.1956250000000000,44.9581250000000000,142.0625000000000000,76.9375000000000000,222.3125000000000000,14.0625000000000000,0.06250000000000000000,0.25000000000000000000,12,3.7416666666666667,0.25000000000000000000,0.00000000000000000000,2.2500000000000000,3,1.00000000000000000000,0.33333333333333333333,1,450591,Top
APP_080569,ProCalendar,Free,571994,Mature 17+,2024-07-12,3683.8,2.6,f,2746.9,2746.9000000000000000,0.00480000000000000000,0.03000000000000000000,0.00000000000000000000,0.0,0,0,1,20,20,21.0060000000000000,55.0375000000000000,149.8500000000000000,74.1000000000000000,227.9500000000000000,12.8000000000000000,0.15000000000000000000,0.05000000000000000000,10,2.8200000000000000,0.00000000000000000000,0.50000000000000000000,2.7000000000000000,4,0.50000000000000000000,0.50000000000000000000,1,571994,Top
APP_080726,CalcHub,Free,3143,Everyone 10+,2023-03-02,3408.6,4.3,f,16.59,8.2950000000000000,0.00265000000000000000,0.02000000000000000000,0.00000000000000000000,0.0,0,0,2,20,20,15.0255000000000000,40.0125000000000000,126.3000000000000000,67.4000000000000000,198.2000000000000000,10.2000000000000000,0.25000000000000000000,0.25000000000000000000,20,4.2400000000000000,0.25000000000000000000,0.00000000000000000000,1.9500000000000000,2,0.50000000000000000000,0.50000000000000000000,1,3143,Long-tail
APP_081560,QuickPlayer,Free,1808,Everyone,2019-05-17,3651.8,1.6,f,7.29,7.2900000000000000,0.00400000000000000000,0.02000000000000000000,0.00000000000000000000,0.0,0,0,1,25,25,27.7644000000000000,65.7648000000000000,241.0400000000000000,124.3200000000000000,370.2800000000000000,13.1200000000000000,0.04000000000000000000,0.20000000000000000000,19,1.7631578947368421,0.00000000000000000000,0.31578947368421052632,2.5263157894736842,1,0.00000000000000000000,1.00000000000000000000,1,1808,Long-tail
APP_081959,TrackerCloud,Free,12855,Everyone,2025-02-02,2142.4,4.8,f,10.03,10.0300000000000000,0.00080000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0,0,1,20,20,13.8830000000000000,31.5530000000000000,117.1000000000000000,60.5500000000000000,181.7000000000000000,11.4500000000000000,0.10000000000000000000,0.35000000000000000000,25,4.6200000000000000,0.40000000000000000000,0.00000000000000000000,2.1600000000000000,2,0.50000000000000000000,1.00000000000000000000,1,12855,Mid
APP_089080,BrowserPad,Free,83,Teen,2018-10-18,2540.4,4.8,f,0.36,0.18000000000000000000,0.00220000000000000000,0.02000000000000000000,0.00000000000000000000,0.0,0,0,2,16,16,19.7962500000000000,60.2400000000000000,120.0625000000000000,102.1875000000000000,227.3125000000000000,16.3750000000000000,0.00000000000000000000,0.31250000000000000000,9,4.5777777777777778,0.66666666666666666667,0.00000000000000000000,2.5555555555555556,2,0.00000000000000000000,0.50000000000000000000,1,83,Long-tail
